cntdate,countname,store,batch,dept,sdept,class,sclass,sku,ibc,sbc,sku_desc,brndname,brnddesc,catalogue,color,size,retail,cost,phycnt_rtl,phycnt_cst,qty_count,count_user,rpname
20240914,4BLG01,55,F10074,550,501,100,110,385799,72677964,8801067442893,ป.กดMONAMI0.5#TRIFFIS/BU/P1,MONAMIMO,MONAMI,X4111120200,BLUE,,10,5.9,240,141.6,24,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10074,550,501,100,110,385800,72677971,8801067442909,ป.กดMONAMI0.5#TRIFFIS/RD/P1,MONAMIMO,MONAMI,X4111120300,RED,,10,5.9,100,59,10,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10143,550,501,100,110,385811,72678084,8852246828076,ปากกากดV.S.0.5#VS1375/BU/P3,V.S.  VS,V.S.,VS1375,BLUE,,46,27.94,828,502.92,18,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10136,550,501,100,110,386631,72686287,8852027412104,ปากกากดFABER0.5#GRIPX5/BU/P3,FABER-FA,FABER-CASTELL,GRIP X5,,,52,32,468,288,9,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10105,550,501,100,110,386804,72688007,8855305003131,ปากกากดONE0.5#ด้ามใส/BU/P3,ONE   ON,ONE,,BLUE,,15,7.827,435,226.98,29,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10063,550,501,100,110,387188,72691847,4902505416613,ปากกากดPILOT0.5#BAB-15EF-LL/P1,PILOT PI,PILOT,BAB-15EF-LL,BLUE,,55,34,1760,1088,32,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10073,550,501,100,110,388017,72700105,8858741748727,ป.กดDOUBLEA0.5#TRITOUCH/BU/P1,DOUBLEDO,DOUBLE A,TRITOUCH,BLUE,,9,4.49,387,193.07,43,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10072,550,501,100,110,388600,72705933,8851907289935,ปากกากดQTM0.5#YOGURT/BU/P1,QUANTUQU,QUANTUM,YOGURT,BLUE,,12,7.28,276,167.44,23,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10109,550,501,100,110,389609,72715970,8855305010184,ป.กดลูกลื่นONE#OG-34B/BU/P50,ONE   ON,ONE,OG-34B,BLUE,,219,110,1533,770,7,OHOSTRSYS,VAR1
20240914,4BLG01,55,P60010,550,501,100,110,389609,72715970,8855305010184,ป.กดลูกลื่นONE#OG-34B/BU/P50,ONE   ON,ONE,OG-34B,BLUE,,219,110,2409,1210,11,OHOSTRSYS,VAR1
20240914,4BLG01,55,D40001,550,501,100,110,403660,72856369,8852246835197,ปากกากด3สีV.S.0.5#VS2006/AS/P1,V.S.  VS,V.S.,SV2006,MIXED COLORS,,29,17.62,29,17.62,1,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10070,550,501,100,110,414098,72960554,3026981461033,ปากกากดROTRING0.5#POINT/BK/P1,ROTRINRO,ROTRING,,BLACK,,66,35.179,1518,809.11,23,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10070,550,501,100,110,414099,72960561,3026981461057,ปากกากดROTRING0.5#POINT/BU/P1,ROTRINRO,ROTRING,,BLUE,,66,37.75,1914,1094.75,29,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10154,550,501,100,110,414842,72967980,8858741753721,ป.กดDOUBLEA0.5#TRITOUCH/RD/P3,DOUBLEDO,DOUBLE A,TRITOUCH,RED,,20,11.21,260,145.73,13,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10154,550,501,100,110,414843,72967997,8858741753615,ป.กดDOUBLEA0.5#TRITOUCH/BU/P3,DOUBLEDO,DOUBLE A,TRITOUCH,BLUE,,20,11.21,240,134.52,12,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10154,550,501,100,110,414845,72968017,8858741753622,ป.กดDOUBLEA0.5#TRITOUCH/AS/P3,DOUBLEDO,DOUBLE A,TRITOUCH,MIXED COLORS,,20,11.21,120,67.26,6,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10078,550,501,100,110,415849,72978023,4902506401656,ป.กดPENTEL0.5#BXA105B-B/RD/P1,PENTELPE,PENTEL,BXA105B-B,RED,,48,30.95,912,588.05,19,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10078,550,501,100,110,415850,72978030,4902506401663,ป.กดPENTEL0.5#BXA105C-C/BU/P1,PENTELPE,PENTEL,BXA105C-C,BLUE,,48,30.95,864,557.1,18,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10078,550,501,100,110,415851,72978047,4902506401625,ป.กดPENTEL0.5#BXA105A-A/BK/P1,PENTELPE,PENTEL,BXA105A-A,BLACK,,48,30.95,1440,928.5,30,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10146,550,501,100,110,436083,73179986,8852246851753,ปากกากดV.S.0.5#VS3046/BU/P1,V.S.  VS,V.S.,VS3046,BLUE,,29,17.62,261,158.58,9,OHOSTRWYL,VAR1
20240914,4BLG01,55,P60005,550,501,100,110,436083,73179986,8852246851753,ปากกากดV.S.0.5#VS3046/BU/P1,V.S.  VS,V.S.,VS3046,BLUE,,29,17.62,319,193.82,11,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10147,550,501,100,110,436084,73179993,8852246851760,ปากกากดV.S.0.5#VS3047/BU/P1,V.S.  VS,V.S.,VS3047,BLUE,,29,17.62,203,123.34,7,OHOSTRWYL,VAR1
20240914,4BLG01,55,P60005,550,501,100,110,436084,73179993,8852246851760,ปากกากดV.S.0.5#VS3047/BU/P1,V.S.  VS,V.S.,VS3047,BLUE,,29,17.62,290,176.2,10,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10147,550,501,100,110,436085,73180005,8852246851777,ปากกากดV.S.0.5#VS3048/BU/P1,V.S.  VS,V.S.,VS3048,BLUE,,29,17.62,58,35.24,2,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10147,550,501,100,110,436086,73180012,8852246851784,ปากกากดV.S.0.5#VS3049/BU/P1,V.S.  VS,V.S.,VS3049,BLUE,,29,17.62,87,52.86,3,OHOSTRWYL,VAR1
20240914,4BLG01,55,P60006,550,501,100,110,436086,73180012,8852246851784,ปากกากดV.S.0.5#VS3049/BU/P1,V.S.  VS,V.S.,VS3049,BLUE,,29,17.62,174,105.72,6,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10147,550,501,100,110,436089,73180043,8852246855584,ปากกากดV.S.0.5#VS3130/BU/P1,V.S.  VS,V.S.,VS3130,BLUE,,18,10.93,396,240.46,22,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10142,550,501,100,110,441018,73229001,8852246864753,ป.กด4สีV.S.0.5#VS3641/LT/AS/P2,V.S.  VS,V.S.,VS3641,,,59,35.84,590,358.4,10,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10142,550,501,100,110,441019,73229018,8852246864746,ป.กด4สีV.S.0.5#VS36402/LT/ASP2,V.S.  VS,V.S.,VS3640,,,59,35.84,649,394.24,11,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10142,550,501,100,110,441020,73229025,8852246849378,ปากกากด4สีV.S.0.5#VS2859/P1,V.S.  VS,V.S.,VS2859,,,35,21.26,70,42.52,2,OHOSTRWYL,VAR1
20240914,4BLG01,55,P60006,550,501,100,110,441020,73229025,8852246849378,ปากกากด4สีV.S.0.5#VS2859/P1,V.S.  VS,V.S.,VS2859,,,35,21.26,175,106.3,5,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10142,550,501,100,110,441021,73229032,8852246849361,ปากกากด4สีV.S.0.5#VS2858/P1,V.S.  VS,V.S.,VS2858,,,35,21.26,315,191.34,9,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10142,550,501,100,110,441022,73229049,8852246849385,ปากกากด4สีV.S.0.5#VS2860/P1,V.S.  VS,V.S.,VS2860,,,35,21.26,315,191.34,9,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10142,550,501,100,110,441027,73229094,8852246849392,ปากกากด4สีV.S.0.5#VS2861/P1,V.S.  VS,V.S.,VS2861,,,35,21.26,315,191.34,9,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10062,550,501,100,110,441401,73232834,4902778221983,ปากกากดUNI0.5#SXN-101/BU/P1,UNI   UN,UNI,,BLUE,,20,12.15,220,133.65,11,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10066,550,501,100,110,441402,73232841,4902778221990,ป.กดUNI0.5#SXN-101/BUด้ามส้มP1,UNI   UN,UNI,,,,20,12.15,320,194.4,16,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10105,550,501,100,110,443154,73250227,0000000000000,Iปก.0.5#EP98-015600-05-3-BL/P3,ONE   ON,ONE,EP98-015600-05,BLUE,,20,5.83,340,99.11,17,OHOSTRSYS,VAR1
20240914,4BLG01,55,D40003,550,501,100,110,443156,73250241,0000000000000,Iปก.0.5#EP98-015515-05-3-AS/P3,ONE   ON,ONE,EP98-015515-05,MIXED COLORS,,20,5.72,20,5.72,1,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10078,550,501,100,110,443157,73250258,0000000000000,Iปก.0.5#EP01-5600-05-BL/P1,ONE   ON,ONE,EP01-5600-05,BLUE,,8,1.96,248,60.76,31,OHOSTRSYS,VAR1
20240914,4BLG01,55,T80126,550,501,100,110,443158,73250265,0000000000000,Iปก.0.5#EP01-5600-05-BK/P1,ONE   ON,ONE,EP01-5600-05,BLACK,,8,1.96,160,39.2,20,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10078,550,501,100,110,443159,73250272,0000000000000,Iปก.0.5#EP01-5600-05-RD/P1,ONE   ON,ONE,EP01-5600-05,RED,,8,1.96,232,56.84,29,OHOSTRSYS,VAR1
20240914,4BLG01,55,T80126,550,501,100,110,443159,73250272,0000000000000,Iปก.0.5#EP01-5600-05-RD/P1,ONE   ON,ONE,EP01-5600-05,RED,,8,1.96,152,37.24,19,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10078,550,501,100,110,443161,73250296,0000000000000,Iปก.0.5#EP01-5515-05-BL/P1,ONE   ON,ONE,EP01-5515-05,BLUE,,8,1.92,416,99.84,52,OHOSTRSYS,VAR1
20240914,4BLG01,55,D40003,550,501,100,110,443162,73250302,0000000000000,Iปก.0.5#EP01-5515-05-BK/P1,ONE   ON,ONE,EP01-5515-05,BLACK,,8,1.92,8,1.92,1,OHOSTRSYS,VAR1
20240914,4BLG01,55,T80126,550,501,100,110,443162,73250302,0000000000000,Iปก.0.5#EP01-5515-05-BK/P1,ONE   ON,ONE,EP01-5515-05,BLACK,,8,1.92,160,38.4,20,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10078,550,501,100,110,443163,73250319,0000000000000,Iปก.0.5#EP01-5515-05-RD/P1,ONE   ON,ONE,EP01-5515-05,RED,,8,1.92,224,53.76,28,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10072,550,501,100,110,443653,73255215,8851907307868,ปากกากดQUANTUM0.5#GLORY/BU/P1,QUANTUQU,QUANTUM,,BLUE,,18,10.93,414,251.39,23,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10072,550,501,100,110,443656,73255246,8851907303051,ป.กดQTM0.5#MARSHMALLOW/BU/P1,QUANTUQU,QUANTUM,,BLUE,,25,15.18,175,106.26,7,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10069,550,501,100,110,443657,73255253,8851907295516,ปากกากดQTM0.5#TOUCH500S/BU/P1,QUANTUQU,QUANTUM,,BLUE,,27,15.18,837,470.58,31,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10070,550,501,100,110,443896,73257622,8851907306045,ปากกากดQUANTUM0.5#LOFT/BUBR/P1,QUANTUQU,QUANTUM,,,,35,21.26,210,127.56,6,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10069,550,501,100,110,443897,73257639,8851907306038,ปากกากดQUANTUM0.5#LOFT/BUPI/P1,QUANTUQU,QUANTUM,,,,35,21.26,910,552.76,26,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10060,550,501,100,110,443898,73257646,8851907306021,ปากกากดQUANTUM0.5#LOFT/BU/P1,QUANTUQU,QUANTUM,,,,35,21.26,840,510.24,24,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10128,550,501,100,110,443969,73258353,8858741751154,ปากกากดDA0.5#ALPINE/BU/P50,DOUBLEDO,DOUBLE A,,,,250,140.19,1750,981.33,7,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10065,550,501,100,110,444066,73259329,8995026900026,ปากกากดGSOFT0.5#FLICK/BU/P1,G-SOFTGS,G-SOFT,AS-120,,,17,9.75,425,243.75,25,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10071,550,501,100,120,165889,70203530,9556089243568,ปากกาFABER0.7#1423/RD/P1,FABER-FA,FABER-CASTELL,1423/RD/P1/0.7M,RED,,11,6.103,319,176.98,29,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10129,550,501,100,120,165890,70230192,8852027459222,ปากกาFABER0.5#1423/RD/P10,FABER-FA,FABER-CASTELL,1423/RD,RED,,109,70,654,420,6,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10135,550,501,100,120,165895,70273069,8851023057470,ปากกาG-SOFT0.38#GS007 RD/P3,G-SOFTGS,G-SOFT,GS007-RD,RED,,30,16.75,360,201,12,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10122,550,501,100,120,165897,70144796,8851553101728,ปากกากด HORSE 0.7#H02/BU/P50,HORSE HO,HORSE,H-02/BU/0.7MM,BLUE,,249,153,3486,2142,14,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10139,550,501,100,120,165897,70144796,8851553101728,ปากกากด HORSE 0.7#H02/BU/P50,HORSE HO,HORSE,H-02/BU/0.7MM,BLUE,,249,153,3237,1989,13,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10135,550,501,100,120,165929,70137590,8850508057875,ปากกาLancer0.5#825 2001/BU/P3,LANCERLA,LANCER,825/2001/BU,BLUE,,20,10.5,540,283.5,27,OHOSTRSYS,VAR1
20240914,4BLG01,55,T80217,550,501,100,120,165929,70137590,8850508057875,ปากกาLancer0.5#825 2001/BU/P3,LANCERLA,LANCER,825/2001/BU,BLUE,,20,10.5,240,126,12,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10141,550,501,100,120,165952,70241259,6927833101343,ปากกากดM&G0.7#BP8030/BU/P1,M&G   MG,M&G,BP8030/BU/P1,NOT THE COLOR,,35,18.5,455,240.5,13,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10135,550,501,100,120,165956,70164275,8850508056908,ปากกากดLancer1.0#8131/BU/P3,LANCERLA,LANCER,8131BU/CLICK/P3,BLUE,,20,11.928,1320,787.24,66,OHOSTRSYS,VAR1
20240914,4BLG01,55,T80300,550,501,100,120,165956,70164275,8850508056908,ปากกากดLancer1.0#8131/BU/P3,LANCERLA,LANCER,8131BU/CLICK/P3,BLUE,,20,11.928,720,429.4,36,OHOSTRSYS,VAR1
20240914,4BLG01,55,,550,501,100,120,169832,70537215,8851907148683,ปากกากดQT0.7#TOUCH500/BU/P1,QUANTUQU,QUANTUM,TOUCH500,BLUE,,27,16.243,0,0,0,,VAR1
20240914,4BLG01,55,F10069,550,501,100,120,169833,70537222,8851907148690,ปากกากดQT0.7#TOUCH500/ASS/P1,QUANTUQU,QUANTUM,TOUCH500,BLUE,,27,16.343,324,196.11,12,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10069,550,501,100,120,169834,70537239,8851907148706,ปากกากดQT0.7#พลัส ทัช500/BK/P1,QUANTUQU,QUANTUM,500 ดำ,BLACK,,27,16.35,351,212.55,13,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10069,550,501,100,120,169835,70537246,8851907148713,ปากกากดQT0.7#TOUCH500/RD/P1,QUANTUQU,QUANTUM,TOUCH500,RED,,27,16.333,702,424.65,26,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10131,550,501,100,120,176119,70599817,8852027459130,ปากกากดFABER0.7#GRIPXF/BU/P10,FABER-FA,FABER-CASTELL,GRIPXF/BU,BLUE,,186,115.36,5022,3114.72,27,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10122,550,501,100,120,178579,70624359,8851553177624,ปากกากด HORSE 0.7#H300/BU/P50,HORSE HO,HORSE,H-300/BU,,,242,149.576,2904,1794.91,12,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10144,550,501,100,120,178579,70624359,8851553177624,ปากกากด HORSE 0.7#H300/BU/P50,HORSE HO,HORSE,H-300/BU,,,242,149.576,2178,1346.18,9,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10136,550,501,100,120,180334,70641783,8852027412111,ปากกากดFABER0.7#GRIP X/BU/P3,FABER-FA,FABER-CASTELL,100425783,BLUE,,50,31.704,800,507.26,16,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10136,550,501,100,120,180336,70641806,8852027412128,ปากกากดFABER0.7#GRIP X/BUP3AST,FABER-FA,FABER-CASTELL,100425784,MIXED COLORS,,50,32,1000,640,20,OHOSTRSYS,VAR1
20240914,4BLG01,55,,550,501,100,120,186108,70697414,8851907150679,ปากกากดQT0.5#CURVE125/BU/P1,QUANTUQU,QUANTUM,GELO PLUS CURVE,NOT THE COLOR,,16,9.8,0,0,0,,VAR1
20240914,4BLG01,55,,550,501,100,120,229633,71121697,8851907194130,BปากกาQM0.7#GeluloidColor240BU,QUANTUQU,QUANTUM,BP240BU,BLUE,,59,38.59,0,0,0,,VAR1
20240914,4BLG01,55,F10130,550,501,100,120,243201,71256214,4007817184271,ปากกาSTAEDTLER0.7#4274/RD/P10,STAEDTST,STAEDTLER,4271 07-2,RED,,100,55.779,1200,669.34,12,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10130,550,501,100,120,243204,71256245,4007817184288,ปากกาSTAEDTLER0.7#4274/BU/P10,STAEDTST,STAEDTLER, 4271 07-3,BLUE,,100,59.771,900,537.93,9,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10130,550,501,100,120,243205,71256252,4007817184295,ปากกาSTAEDTLER0.7#4274/BK/P10,STAEDTST,STAEDTLER,4271 07-9,BLACK,,100,51.355,900,462.19,9,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10068,550,501,100,120,275236,71574899,4902778805251,ปากกากดUNI0.7#SXN157S/BU/P1,UNI   UN,UNI,SXN-157S,,,50,30.95,1250,773.75,25,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10068,550,501,100,120,275256,71575063,4902778805244,ปากกากดUNI0.7#SXN157S/BK/P1,UNI   UN,UNI,SXN-157S,,,50,30.95,1200,742.8,24,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10074,550,501,100,120,303289,71854847,6947503733094,ปากกากดM&G0.7#ABP80371/4IN1/P1,M&G   MG,M&G,ABP80371,,,39,18.754,429,206.29,11,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10151,550,501,100,120,321519,72036792,8851907222826,ปากกากดQT0.7#007MAX/BU/P50,QUANTUQU,QUANTUM,007/MAX/ASST,MIXED COLORS,,289,129.824,5202,2336.83,18,OHOSTRWYL,VAR1
20240914,4BLG01,55,T80212,550,501,100,120,321519,72036792,8851907222826,ปากกากดQT0.7#007MAX/BU/P50,QUANTUQU,QUANTUM,007/MAX/ASST,MIXED COLORS,,289,129.824,1156,519.29,4,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10145,550,501,100,120,321521,72036815,8851907230302,ปากกากดQT0.7#600KLEAN/BU/P50,QUANTUQU,QUANTUM,600 ELEAN/ASST,MIXED COLORS,,279,132.7,1674,796.2,6,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10073,550,501,100,120,326235,72083680,8851907250522,ปากกากดQT0.7#SENSE/BU/คละ/P1,QUANTUQU,QUANTUM,SENSE,MIXED COLORS,,16,9.693,368,222.93,23,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10133,550,501,100,120,328244,72103722,8851907253332,ปากกาQTM0.7#HITZ/BU/P25,QUANTUQU,QUANTUM,007 HITZ,BLUE,,155,95.896,2170,1342.54,14,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10070,550,501,100,120,348881,72309636,9555684634474,ปากกากดFABER0.7#GRIPXF/BU/P1,FABER-FA,FABER-CASTELL,GRIP XF,BLUE,,19,11.187,114,67.12,6,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10069,550,501,100,120,349801,70581010,8851907159566,ปากกากดQT0.7#1241/BU/P1VI,QUANTUQU,QUANTUM,1241-METALIC,BLUE,,45,26.758,1575,936.53,35,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10069,550,501,100,120,349803,70581003,8851907159559,ปากกากดQT0.7#1241/BU/P1BW,QUANTUQU,QUANTUM,1241-METALIC-BW,BLUE,,45,27.241,1980,1198.6,44,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10069,550,501,100,120,349808,70280203,8851907138004,ปากกากดQT0.7#QCGB1245/BU/P1/GN,QUANTUQU,QUANTUM,QCGB1245-GN,BLUE,,30,18.45,1500,922.5,50,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10132,550,501,100,120,353325,72353905,6941025110982,ปากกากดM&G0.7#ABPW3035/BU/P12,M&G   MG,M&G,ABPW3035,BLUE,,135,84.39,1755,1097.07,13,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10133,550,501,100,120,357503,72395547,8851907273958,ปากกากดQUANTUM0.7JOLLY/BU/P50,QUANTUQU,QUANTUM,JOLLY,MIXED COLORS,,209,131.865,2299,1450.51,11,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10062,550,501,100,120,361364,72433898,0000000000000,IปากกากดME.S0.7#OG-5192/BU/P1,MESTYLME,ME.STYLE,OG-5192,BLUE,,10,3.21,130,41.73,13,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10108,550,501,100,120,361365,72433904,0000000000000,IปากกากดONE0.7#B-5805/BU/P50,ONE   ON,ONE,B-5805,BLUE,,219,99.628,7227,3287.72,33,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10069,550,501,100,120,364106,72461198,6951956951400,ปากกากดFASTER0.7#CX514/BU/P1,FASTERFA,FASTER,CX514,BLUE,,29,15.98,609,335.58,21,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10133,550,501,100,120,364566,72465783,8851907283520,ปากกากดQUANTUM0.7#527/BU/P50,QUANTUQU,QUANTUM,527 CLICK,BLUE,,269,155.017,1345,775.08,5,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10157,550,501,100,120,364566,72465783,8851907283520,ปากกากดQUANTUM0.7#527/BU/P50,QUANTUQU,QUANTUM,527 CLICK,BLUE,,269,155.017,2959,1705.18,11,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10071,550,501,100,120,365205,72472163,8858606004517,ปากกากดONE0.7#KP-B01/BU/P1,ONE   ON,ONE,KP-B01,BLUE,,5,1.88,5,1.88,1,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10072,550,501,100,120,365205,72472163,8858606004517,ปากกากดONE0.7#KP-B01/BU/P1,ONE   ON,ONE,KP-B01,BLUE,,5,1.88,280,105.28,56,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10078,550,501,100,120,365205,72472163,8858606004517,ปากกากดONE0.7#KP-B01/BU/P1,ONE   ON,ONE,KP-B01,BLUE,,5,1.88,390,146.64,78,OHOSTRSYS,VAR1
20240914,4BLG01,55,D40005,550,501,100,120,365207,72472187,8858606004425,ปากกากดONE0.7#KP-B50/BU/P50,ONE   ON,ONE,KP-B50,BLUE,,209,84.85,2090,848.5,10,OHOSTRSYS,VAR1
20240914,4BLG01,55,D40006,550,501,100,120,365207,72472187,8858606004425,ปากกากดONE0.7#KP-B50/BU/P50,ONE   ON,ONE,KP-B50,BLUE,,209,84.85,3135,1272.75,15,OHOSTRSYS,VAR1
20240914,4BLG01,55,D40007,550,501,100,120,365208,72472194,8858606004395,ปากกากดONE0.7#KP-R50/RD/P50,ONE   ON,ONE,KP-R50,RED,,209,82.635,4389,1735.33,21,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10108,550,501,100,120,365208,72472194,8858606004395,ปากกากดONE0.7#KP-R50/RD/P50,ONE   ON,ONE,KP-R50,RED,,209,82.635,1672,661.08,8,OHOSTRSYS,VAR1
20240914,4BLG01,55,P60010,550,501,100,120,365208,72472194,8858606004395,ปากกากดONE0.7#KP-R50/RD/P50,ONE   ON,ONE,KP-R50,RED,,209,82.635,2508,991.62,12,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10072,550,501,100,120,385726,72677230,6925282282538,ปากกากดM&G0.7#ABPW3030A/BU/P1,M&G   MG,M&G,ABPW3030A,BLUE,,13,7.89,104,63.12,8,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10073,550,501,100,120,385726,72677230,6925282282538,ปากกากดM&G0.7#ABPW3030A/BU/P1,M&G   MG,M&G,ABPW3030A,BLUE,,13,7.89,13,7.89,1,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10072,550,501,100,120,385727,72677247,6933631504385,ปากกากดM&G0.7#ABPW3030C/RD/P1,M&G   MG,M&G,ABPW3030C,RED,,13,7.89,364,220.92,28,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10074,550,501,100,120,385728,72677254,6941025110937,ปากกากดM&G0.7#ABPV7501A/BU/P1,M&G   MG,M&G,ABPV7501A,BLUE,,10,6.07,180,109.26,18,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10072,550,501,100,120,385729,72677261,6941025110968,ปากกากดM&G0.7#ABPW3035A/BU/P1,M&G   MG,M&G,ABPW3035A,BLUE,,13,7.89,104,63.12,8,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10074,550,501,100,120,385730,72677278,6941025110951,ปากกากดM&G0.7#ABPY0731A/BU/P1,M&G   MG,M&G,ABPY0731A,BLUE,,15,8.5,375,212.5,25,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10072,550,501,100,120,385731,72677285,6941025110944,ปากกากดM&G0.7#ABPY0830A/BU/P1,M&G   MG,M&G,ABPY0830A,BLUE,,15,8.5,30,17,2,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10076,550,501,100,120,385731,72677285,6941025110944,ปากกากดM&G0.7#ABPY0830A/BU/P1,M&G   MG,M&G,ABPY0830A,BLUE,,15,8.5,315,178.5,21,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10061,550,501,100,120,387182,72691786,4902505375293,ปากกากดPILOT0.7#BAB-15F-LL/P1,PILOT PI,PILOT,BAB-15F-LL,BLUE,,55,34,2145,1326,39,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10150,550,501,100,120,414744,72967003,8851907243548,ปากกากดQTM0.7#007HITZ/BU/P50,QUANTUQU,QUANTUM,007 HITZ,BLUE,,279,169.49,1395,847.45,5,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10132,550,501,100,120,414745,72967010,8851907303075,ปากกากดQTM0.7#007HITZ/BU/P12,QUANTUQU,QUANTUM,007 HITZ,BLUE,,89,54.07,801,486.63,9,OHOSTRWYL,VAR1
20240914,4BLG01,55,F10156,550,501,100,120,414746,72967027,8851907243531,ปากกากดQTM0.7#007HITZ/RD/P50,QUANTUQU,QUANTUM,007 HITZ,RED,,279,169.49,2790,1694.9,10,OHOSTRSYS,VAR1
20240914,4BLG01,55,F10132,550,501,100,120,414747,72967034,8851907303068,ปากกากดQTM0.7#007HITZ/RD/P12,QUANTUQU,QUANTUM,007 HITZ,RED,,89,54.07,1335,811.05,15,OHOSTRWYL,VAR1
