store,cntdate,countname,dpt,sdpt,cls,scls,sku,ibc,sbc,sku_des,brandid,brnnam,vendor,vend_nam,catalogue,coldsc,sizdsc,retail,cost,soh,qty_count,qty_var,extrtl_var,extcst_var,skutype,rpname,phycnt_cst,phycnt_rtl,percen_var,gm,vnd_vat_rate
FC071,20240916,,545,452,,,359565,,8851419026035,สมุดบันทึกมุมมันสันห่วง 5/100 70g. (100แผ่น) เขียว ONE,,,,,,,,125,75.79,1,1,0,0,0,Credit,STK2,75.79,125,,,
FC071,20240916,,545,451,,,319788,,8851773038316,กระดาษสีถ่ายเอกสาร 21 ส้มสะท้อนแสง (100แผ่น) ONE,,,,,,,,123,64.56,5,5,0,0,0,Credit,STK2,322.8,615,,,
FC071,20240916,,545,451,,,319787,,8851773038309,กระดาษสีถ่ายเอกสาร 20 ชมพูสะท้อนแสง (100แผ่น) ONE,,,,,,,,123,63.86,5,5,0,0,0,Credit,STK2,319.3,615,,,
FC071,20240916,,545,451,,,319786,,8851773038293,กระดาษสีถ่ายเอกสาร 19 เขียวสะท้อนแสง (100แผ่น) ONE,,,,,,,,123,64.68,4,4,0,0,0,Credit,STK2,258.72,492,,,
FC071,20240916,,545,451,,,319785,,8851773038286,กระดาษสีถ่ายเอกสาร 18 เหลืองสะท้อนแสง (100แผ่น) ONE,,,,,,,,123,65.27,5,5,0,0,0,Credit,STK2,326.34999999999997,615,,,
FC071,20240916,,545,451,,,319848,,8851773038460,กระดาษการ์ดสี 23 160 แกรม เขียวเข้ม (แพ็ค50แผ่น) ONE,,,,,,,,120,71.58,5,5,0,0,0,Credit,STK2,357.9,600,,,
FC071,20240916,,545,451,,,319847,,8851773038453,กระดาษการ์ดสี 22 160 แกรม ฟ้า (แพ็ค50แผ่น) ONE,,,,,,,,120,71.58,6,6,0,0,0,Credit,STK2,429.48,720,,,
FC071,20240916,,545,452,,,319943,,8850846008256,บิลเงินสด คาร์บอน No.2 2 ชั้น (แพ็ค3เล่ม) ONE,,,,,,,,116,66.32,4,4,0,0,0,Credit,STK2,265.28,464,,,
FC071,20240916,,545,452,,,319976,,8850893000302,"ใบสั่งอาหาร คาร์บอน 3ชั้น (30ชุด/เล่ม,แพ็ค3เล่ม) ONE",,,,,,,,115,63.16,7,7,0,0,0,Credit,STK2,442.12,805,,,
FC071,20240916,,545,452,,,319951,,8850846008065,ใบส่งของ No.1 14.6x22.2 ซม. 3ชั้น (แพ็ค4เล่ม) ONE,,,,,,,,111,70,4,4,0,0,0,Credit,STK2,280,444,,,
FC071,20240916,,545,452,,,319972,,8851433124564,"ใบสั่งอาหาร 3ชั้น (34ชุด/เล่ม,แพ็ค5เล่ม) ONE",,,,,,,,109,45.26,3,3,0,0,0,Credit,STK2,135.78,327,,,
FC071,20240916,,545,451,,,327422,,8851307005074,ซองเอกสารน้ำตาล KA 7x10 นิ้ว 125 แกรม (แพ็ค50ซอง) ONE,,,,,,,,106,48.84,3,3,0,0,0,Credit,STK2,146.52,318,,,
FC071,20240916,,545,451,,,319897,,8851773039214,ซองขาวฝาขนาน 4-1/4x9-1/8 100แกรม 9/125 ONE,,,,,,,,103,49.47,5,5,0,0,0,Credit,STK2,247.35,515,,,
FC071,20240916,,545,451,,,319896,,8851773039191,ซองขาวฝาสามเหลี่ยม 4-1/4x9-1/8 100แกรม 9/125 ONE,,,,,,,,103,49.47,3,3,0,0,0,Credit,STK2,148.41,309,,,
FC071,20240916,,545,452,,,319974,,8850893000289,"บสั่งอาหาร คาร์บอน 2ชั้น (30ชุด/เล่ม,แพ็ค3เล่ม) ONE",,,,,,,,103,54.74,11,11,0,0,0,Credit,STK2,602.14,1133,,,
FC071,20240916,,545,451,,,319924,,8858731103154,โฟมตัวหนอนกันกระแทก 50 กรัม ONE,,,,,,,,99,50.08,1,1,0,0,0,Credit,STK2,50.08,99,,,
FC071,20240916,,545,451,,,416440,,8858419003455,สติกเกอร์กระดาษปอนด์ ONE 210 x 297 mm. (A4) 30แผ่น/แพ็ค,,,,,,,,99,35.79,1,1,0,0,0,Credit,STK2,35.79,99,,,
FC071,20240916,,545,451,,,417015,,8858419003530,สติกเกอร์กระดาษขาวเงา ONE 210 x 297 mm. (A4) 30แผ่น/แพ็,,,,,,,,99,37.89,7,7,0,0,0,Credit,STK2,265.23,693,,,
FC071,20240916,,545,452,,,319933,,8850846008034,บิลเงินสด No.2 3 ชั้น (แพ็ค4เล่ม) ONE,,,,,,,,93,57.89,6,6,0,0,0,Credit,STK2,347.34000000000003,558,,,
FC071,20240916,,545,452,,,319950,,8850846008089,ใบส่งของ No.2 13x19.5 ซม. 3ชั้น (แพ็ค4เล่ม) ONE,,,,,,,,93,56.67,2,2,0,0,0,Credit,STK2,113.34,186,,,
FC071,20240916,,545,452,,,319931,,8850846008010,บิลเงินสด No.1 2 ชั้น (แพ็ค 4 เล่ม) ONE Home&Office,,,,,,,,92,52.11,3,3,0,0,0,Credit,STK2,156.32999999999998,276,,,
FC071,20240916,,545,452,,,388110,,8851419027773,สมุดปกอ่อน A5 70แกรม 40แผ่น แพ็ค6 คละลาย ONE,,,,,,,,90,51.58,3,3,0,0,0,Credit,STK2,154.74,270,,,
FC071,20240916,,545,451,,,336652,,8859045200577,กระดาษความร้อน Themal 57x50มม. 58แกรม(3ม้วน/แพ็ค) ONE,,,,,,,,85,32.17,3,5,2,170,64.34,Credit,STK2,160.85000000000002,425,,,
FC071,20240916,,545,452,,,319935,,8850846008270,บิลเงินสด คาร์บอน No.3 2 ชั้น (แพ็ค3เล่ม) ONE,,,,,,,,79,51.05,-1,0,1,79,51.05,Credit,STK2,0,0,,,
FC071,20240916,,545,451,,,319824,,8850968800295,กระดาษการ์ดสี A4 150 แกรม ขาว (แพ็ค50แผ่น) ONE,,,,,,,,77,36.84,5,3,-2,-154,-73.68,Credit,STK2,110.52000000000001,231,,,
FC071,20240916,,545,451,,,319823,,8850968800318,กระดาษการ์ดสี A4 150 แกรม ชมพู (แพ็ค50แผ่น) ONE,,,,,,,,77,36.84,5,5,0,0,0,Credit,STK2,184.20000000000002,385,,,
FC071,20240916,,545,451,,,319860,,8851773038835,กระดาษการ์ดสี 215 แกรม 743 น้ำเงิน (10แผ่น/แพ็ค) ONE,,,,,,,,77,37.89,17,17,0,0,0,Credit,STK2,644.13,1309,,,
FC071,20240916,,545,451,,,319821,,8850968800325,กระดาษการ์ดสี A4 150 แกรม ฟ้า (แพ็ค50แผ่น) ONE,,,,,,,,77,36.84,5,5,0,0,0,Credit,STK2,184.20000000000002,385,,,
FC071,20240916,,545,451,,,319822,,8850968800301,กระดาษการ์ดสี A4 150 แกรม เขียว (แพ็ค50แผ่น) ONE,,,,,,,,77,36.84,3,3,0,0,0,Credit,STK2,110.52000000000001,231,,,
FC071,20240916,,545,451,,,356979,,8850968920009,กระดาษการ์ดสี A4 150แกรม เหลือง (แพ็ค50แผ่น) ONE,,,,,,,,77,36.84,5,5,0,0,0,Credit,STK2,184.20000000000002,385,,,
FC071,20240916,,545,451,,,319852,,8850968800219,กระดาษการ์ดสี A4 180 แกรม ชมพู (50แผ่น) ONE,,,,,,,,76,42.11,4,4,0,0,0,Credit,STK2,168.44,304,,,
FC071,20240916,,545,451,,,319853,,8850968800196,กระดาษการ์ดสี A4 180 แกรม ขาว (50แผ่น) ONE,,,,,,,,76,42.11,3,3,0,0,0,Credit,STK2,126.33,228,,,
FC071,20240916,,545,452,,,319930,,8850846008027,บิลเงินสด No.2 2 ชั้น (แพ็ค 4 เล่ม) ONE Home&Office,,,,,,,,76,43.16,2,2,0,0,0,Credit,STK2,86.32,152,,,
FC071,20240916,,545,451,,,319851,,8850968800202,กระดาษการ์ดสี A4 180 แกรม เขียว (50แผ่น) ONE,,,,,,,,76,42.11,2,2,0,0,0,Credit,STK2,84.22,152,,,
FC071,20240916,,545,451,,,319854,,8850968800233,กระดาษการ์ดสี A4 180 แกรม เหลือง (50แผ่น) ONE,,,,,,,,76,42.11,4,4,0,0,0,Credit,STK2,168.44,304,,,
FC071,20240916,,545,451,,,327428,,8851107005038,ซองเอกสารน้ำตาล BA 7x10 นิ้ว 110 แกรม (แพ็ค50ซอง) ONE,,,,,,,,75,38.11,1,1,0,0,0,Credit,STK2,38.11,75,,,
FC071,20240916,,545,452,,,319964,,8850846008171,หนังสือรับรองหักภาษี ณ ที่จ่าย 4ชั้น (25ชุด) ONE,,,,,,,,75,43.79,8,8,0,0,0,Credit,STK2,350.32,600,,,
FC071,20240916,,545,452,,,319948,,8850846008072,ใบส่งของ No.2 13x19.5 ซม. 2ชั้น (แพ็ค4เล่ม) ONE,,,,,,,,73,38.63,1,1,0,0,0,Credit,STK2,38.63,73,,,
FC071,20240916,,545,451,,,319879,,8859045200416,กระดาษแฟกซ์ 216 มม.x30 หลา แกน 1ซม. ONE,,,,,,,,70,34.15,1,1,0,0,0,Credit,STK2,34.15,70,,,
FC071,20240916,,545,452,,,319968,,8850846008225,หนังสือสัญญาเช่า คาร์บอนในตัว 2ชั้น (10ชุด/เล่ม) ONE,,,,,,,,69,44.74,8,8,0,0,0,Credit,STK2,357.92,552,,,
FC071,20240916,,545,452,,,319966,,8850846008164,หนังสือมอบอำนาจ คาร์บอนในตัว 2ชั้น (10ชุด/เล่ม) ONE,,,,,,,,69,44.74,8,8,0,0,0,Credit,STK2,357.92,552,,,
FC071,20240916,,545,451,,,387944,,8850968950006,กระดาษน้ำตาลห่อพัสดุ 80แกรม 35x47ซม. 10แผ่น/ห่อ ONE,,,,,,,,65,34.74,9,8,-1,-65,-34.74,Credit,STK2,277.92,520,,,
FC071,20240916,,545,451,,,327427,,8851105005092,ซองเอกสารน้ำตาล BA 6 3/8x9 นิ้ว 110แกรม(แพ็ค50ซอง) ONE,,,,,,,,65,35.26,2,2,0,0,0,Credit,STK2,70.52,130,,,
FC071,20240916,,545,451,,,319926,,8858731103178,โฟมแผ่นกันกระแทก 100x130 ซม. ONE,,,,,,,,55,31.89,2,2,0,0,0,Credit,STK2,63.78,110,,,
FC071,20240916,,545,452,,,319953,,8850846008096,ใบส่งของ คาร์บอนในตัว 3 ชั้น (30ชุด/เล่ม) ONE,,,,,,,,55,34.74,2,0,-2,-110,-69.48,Credit,STK2,0,0,,,
FC071,20240916,,545,452,,,327905,,8851792324292,สมุดปกแข็ง 16.5x25ซม. (100แผ่น/เล่ม) ONE,,,,,,,,49,23.23,6,6,0,0,0,Credit,STK2,139.38,294,,,
FC071,20240916,,545,452,,,319936,,8850846008249,บิลเงินสด คาร์บอน No.2 2 ชั้น (30ชุด/เล่ม) ONE,,,,,,,,40,23.21,1,1,0,0,0,Credit,STK2,23.21,40,,,
FC071,20240916,,545,452,,,319970,,8850846008157,ใบเสร็จรับเงิน คาร์บอนในตัว 2ชั้น (30ชุด/เล่ม) ONE,,,,,,,,39,24.74,2,2,0,0,0,Credit,STK2,49.48,78,,,
FC071,20240916,,545,452,,,385856,,8851419024192,สมุดรายงาน A4 70แกรม 30แผ่น/เล่ม คละลาย ONE,,,,,,,,38,16.58,2,2,0,0,0,Credit,STK2,33.16,76,,,
FC071,20240916,,545,452,,,319934,,8850846008263,บิลเงินสด คาร์บอน No.3 2 ชั้น (เล่ม30ชุด) ONE,,,,,,,,29,17.68,2,2,0,0,0,Credit,STK2,35.36,58,,,
FC071,20240916,,545,452,,,385854,,8851419027827,สมุดปกอ่อน ตัด9 70แกรม 20แผ่น/เล่ม คละลาย ONE,,,,,,,,18,11.59,4,4,0,0,0,Credit,STK2,46.36,72,,,
FC071,20240916,,545,452,,,327906,,8851792324278,สมุดปกอ่อน 16x23.5 ซม. (30แผ่น/เล่ม) ONE,,,,,,,,16,4.96,39,38,-1,-16,-4.96,Credit,STK2,188.48,608,,,
FC071,20240916,,545,452,,,311890,,8850893001378,หนังสือรับรองการหักภาษีณที่จ่าย 4ชั้น แพ็ค2เล่ม PS Sun,,,,,,,,176,101.05,3,3,0,0,0,Credit,STK2,303.15,528,,,
FC071,20240916,,545,452,,,311891,,8850893001385,ใบวางบิลคาร์บอนในตัว 3ชั้น (แพ็ค2เล่ม) PS Sun,,,,,,,,151,86.32,4,4,0,0,0,Credit,STK2,345.28,604,,,
FC071,20240916,,545,452,,,315353,,8850893001286,ใบส่งของ No.1 3ชั้น (แพ็ค2เล่ม) พีเอสซัน,,,,,,,,141,85.74,6,0,-6,-846,-514.4399999999999,Credit,STK2,0,0,,,
FC071,20240916,,545,452,,,311881,,8850893001262,บิลเงินสด คาร์บอน No.1 3ชั้น (แพ็ค2เล่ม) PS Sun,,,,,,,,135,86.32,5,5,0,0,0,Credit,STK2,431.59999999999997,675,,,
FC071,20240916,,545,452,,,311883,,8850893001828,บิลเงินสด คาร์บอน No.3 3ชั้น (แพ็ค3เล่ม) PS Sun,,,,,,,,129,78.79,6,6,0,0,0,Credit,STK2,472.74,774,,,
FC071,20240916,,545,452,,,311882,,8850893001811,บิลเงินสด คาร์บอน No.3 2ชั้น (แพ็ค3เล่ม) PS Sun,,,,,,,,103,66.06,3,3,0,0,0,Credit,STK2,198.18,309,,,
FC071,20240916,,545,452,,,311892,,8850893001293,ใบวางบิลคาร์บอนในตัว 2 ชั้น (แพ็ค2เล่ม) PS,,,,,,,,99,61.05,2,2,0,0,0,Credit,STK2,122.1,198,,,
FC071,20240916,,545,452,,,311880,,8850893001255,บิลเงินสด คาร์บอน No.1 2ชั้น (แพ็ค2เล่ม) PS Sun,,,,,,,,95,61.05,4,4,0,0,0,Credit,STK2,244.2,380,,,
FC071,20240916,,545,451,,,329868,,8852722230225,สติ๊กเกอร์อิงค์เจ็ทMatt A4 90ก. SAVE MORE SMIST-090-PMA,,,,,,,,360,240.37,3,3,0,0,0,Credit,STK2,721.11,1080,,,
FC071,20240916,,545,451,,,352496,,8852722230133,กระดาษการ์ดอิงค์เจ็ทA4 200แกรม 50ผ SAVE MORE SMICA-200S,,,,,,,,330,202.94,3,3,0,0,0,Credit,STK2,608.8199999999999,990,,,
FC071,20240916,,545,451,,,329870,,8852722230140,กระดาษกรอสซี่อิงค์เจ็ทA4 130แกรม 100แผ่น SAVE MORE SMGL,,,,,,,,215,145.6,1,1,0,0,0,Credit,STK2,145.6,215,,,
FC071,20240916,,545,451,,,336819,,8852722330352,กระดาษโฟโต้กลอสซี่ A4 270แกรม(10แผ่น) SAVE MORE,,,,,,,,190,130.84,2,2,0,0,0,Credit,STK2,261.68,380,,,
FC071,20240916,,545,451,,,336818,,8852722330345,กระดาษโฟโต้ไอซ์A4 275แกรม(10แผ่น) SAVE MORE SMIPH-275IC,,,,,,,,190,130.84,2,2,0,0,0,Credit,STK2,261.68,380,,,
FC071,20240916,,545,451,,,310114,,8850968220093,กระดาษสีถ่ายเอกสาร#A9 A4 80แกรม ส้ม 500แผ่น SB,,,,,,,,325,231.58,1,1,0,0,0,Credit,STK2,231.58,325,,,
FC071,20240916,,545,451,,,310169,,8850968230085,กระดาษสีถ่ายเอกสาร 8 A4 80แกรม ชมพู 100ผ. SB Spectrum,,,,,,,,63,44.21,3,3,0,0,0,Credit,STK2,132.63,189,,,
FC071,20240916,,545,451,,,310010,,8851226164067,"กระดาษต่อเนื่องเคมี ไม่มีเส้น 9x5.5"" 4ชั้น T.K.S.",,,,,,,,1180,829.29,4,4,0,0,0,Credit,STK2,3317.16,4720,,,
FC071,20240916,,545,451,,,310009,,8851226164098,"กระดาษต่อเนื่องเคมี ไม่มีเส้น 9x11"" 4 ชั้น T.K.S.",,,,,,,,1155,839.39,2,3,1,1155,839.39,Credit,STK2,2518.17,3465,,,
FC071,20240916,,545,451,,,310008,,8851226163091,"กระดาษต่อเนื่องเคมี ไม่มีเส้น 9x11"" 3 ชั้น T.K.S.",,,,,,,,925,651.52,1,1,0,0,0,Credit,STK2,651.52,925,,,
FC071,20240916,,545,451,,,310684,,8851226173090,"กระดาษต่อเนื่อง ไม่มีเส้น 9""x11"" 3ชั้น 500 ชุด T.K.S.",,,,,,,,725,493.94,1,1,0,0,0,Credit,STK2,493.94,725,,,
FC071,20240916,,545,452,,,312589,,8851419000073,สมุดปกแข็ง 70แกรม (แพ็ค3เล่ม) วีนัส HBV51007,,,,,,,,299,187.95,3,2,-1,-299,-187.95,Credit,STK2,375.9,598,,,
FC071,20240916,,545,452,,,312763,,8851419019556,สมุดปกแข็งมุมมัน 70แกรม (100 แผ่น/เล่ม) Venus 5/100,,,,,,,,126,81.16,8,4,-4,-504,-324.64,Credit,STK2,324.64,504,,,
FC071,20240916,,545,452,,,312583,,8851419007881,สมุดปกอ่อน B5  F8306-1 30SHT Venus F8306-1/8/30,,,,,,,,18,9.44,4,4,0,0,0,Credit,STK2,37.76,72,,,
FC071,20240916,,545,452,,,311937,,8850846005071,ใบเสร็จรับเงิน คาร์บอนในตัว 2ชั้น (แพ็ค2เล่ม) VR,,,,,,,,103,61.05,2,2,0,0,0,Credit,STK2,122.1,206,,,
FC071,20240916,,545,451,,,311350,,8856171001467,ป้ายสติกเกอร์คอมฯ 38x14มม. (5000ป้าย) คลิก เลเบล E100,,,,,,,,175,113.68,2,2,0,0,0,Credit,STK2,227.36,350,,,
FC071,20240916,,545,451,,,328297,,8856171001450,ป้ายสติ๊กเกอร์ 38x22มม. ขาว(แพ็ค50แผ่น) คลิก เลเบล E060,,,,,,,,175,113.68,2,2,0,0,0,Credit,STK2,227.36,350,,,
FC071,20240916,,545,451,,,311349,,8856171001481,ป้ายสติกเกอร์คอมฯ 20x9มม. (12400ป้าย) คลิก เลเบล E248,,,,,,,,175,113.68,2,2,0,0,0,Credit,STK2,227.36,350,,,
FC071,20240916,,545,451,,,311361,,8856171001153,สติกเกอร์ พีวีซี ใสดวงกลม 20มม. คลิก เลเบล PVC-020C,,,,,,,,147,92.93,11,11,0,0,0,Credit,STK2,1022.23,1617,,,
FC071,20240916,,545,451,,,311362,,8856171001160,สติกเกอร์ พีวีซี ใสดวงกลม 25มม. คลิก เลเบล PVC-025C,,,,,,,,147,94.89,5,0,-5,-735,-474.45,Credit,STK2,0,0,,,
FC071,20240916,,545,451,,,388615,,8858702034265,กระดาษโฟโต้กลอสซี่อิงค์เจ็ทA4 220แกรม100แผ่น โคแมกซ์,,,,,,,,345,219.67,1,1,0,0,0,Credit,STK2,219.67,345,,,
FC071,20240916,,545,451,,,388613,,8858702092142,กระดาษโฟโต้กลอสซี่อิงค์เจ็ทA4 150แกรม 100แผ่ โคแมกซ์,,,,,,,,286,182.48,3,3,0,0,0,Credit,STK2,547.4399999999999,858,,,
FC071,20240916,,545,451,,,352075,,8858702034258,กระดาษโฟโต้กลอสซี่อิงค์เจ็ท A4 220แกรม(50แผ่น) โคแมกซ์,,,,,,,,230,146.43,3,3,0,0,0,Credit,STK2,439.29,690,,,
FC071,20240916,,545,451,,,352074,,8858702034234,กระดาษโฟโต้กลอสซี่อิงค์เจ็ท A4 180แกรม(50แผ่น) โคแมกซ์,,,,,,,,199,127.25,3,3,0,0,0,Credit,STK2,381.75,597,,,
FC071,20240916,,545,451,,,352081,,8858702074186,กระดาษสติกเกอร์อิงค์เจ็ท แบบมันวาว A4 (20แผ่น) โคแมกซ์,,,,,,,,171,107.37,1,0,-1,-171,-107.37,Credit,STK2,0,0,,,
FC071,20240916,,545,451,,,352073,,8858702034210,กระดาษโฟโต้กลอสซี่อิงค์เจ็ท A4 135แกรม(50แผ่น) โคแมกซ์,,,,,,,,169,108.04,2,0,-2,-338,-216.08,Credit,STK2,0,0,,,
FC071,20240916,,545,451,,,388610,,8858702034197,กระดาษโฟโต้กลอสซี่อิงค์เจ็ทA4 120แกรม 50แผ่น โคแมกซ์,,,,,,,,161,102.61,5,5,0,0,0,Credit,STK2,513.05,805,,,
FC071,20240916,,545,451,,,310661,,0000071019123,กระดาษถ่ายเอกสาร A4 80แกรม (แพ็ค5รีม) ชิห์-สุ,,,,,,,,540,439.39,3,2,-1,-540,-439.39,Credit,STK2,878.78,1080,,,
FC071,20240916,,545,451,,,309922,,0000071018997,กระดาษถ่ายเอกสาร A4 70แกรม (แพ็ค5รีม) ชิห์-สุ,,,,,,,,490,398.99,0,1,1,490,398.99,Credit,STK2,398.99,490,,,
FC071,20240916,,545,457,,,445660,,0000073275183,ของแถม-ผ้าห่มฟรีซ สีขาว ชิห์-สุ,,,,,,,,299,0,2,0,-2,-598,0,Credit,STK2,0,0,,,
FC071,20240916,,545,451,,,309978,,8859045200331,กระดาษบวกเลข เทอร์มอล 57x80มม. (แพ็ค3ม้วน) ซากุระ,,,,,,,,180,112,3,3,0,0,0,Credit,STK2,336,540,,,
FC071,20240916,,545,451,,,310667,,8859045200317,กระดาษบวกเลข เคมี2ชั้น ขาว (แพ็ค3ม้วน) ซากุระ,,,,,,,,155,98.15,3,3,0,0,0,Credit,STK2,294.45000000000005,465,,,
FC071,20240916,,545,451,,,309983,,8859045200256,กระดาษบวกเลข 57x54มม. 60แกรม (แพ็ค10ม้วน) ซากุระ,,,,,,,,115,71.92,5,5,0,0,0,Credit,STK2,359.6,575,,,
FC071,20240916,,545,451,,,309981,,8859045200294,กระดาษบวกเลข เทอร์มอล 57x50มม. (แพ็ค3ม้วน) ซากุระ,,,,,,,,90,54.82,8,6,-2,-180,-109.64,Credit,STK2,328.92,540,,,
FC071,20240916,,545,451,,,344351,,8851773009156,กระดาษความร้อน Thermal 58 แกรม (แพ็ค3ม้วน) เดลต้า,,,,,,,,105,37.89,2,2,0,0,0,Credit,STK2,75.78,210,,,
FC071,20240916,,545,452,,,312514,,8851907073008,สมุดบันทึก 70 แกรม 100 แผ่น (แพ็ค3เล่ม) ตราช้าง HC-102,,,,,,,,325,209.69,2,2,0,0,0,Credit,STK2,419.38,650,,,
FC071,20240916,,545,452,,,312523,,8851907087715,สมุดบันทึกมุมมัน 70แกรม (200แผ่น) คละสี ตราช้าง HC-601,,,,,,,,195,124.45,3,1,-2,-390,-248.9,Credit,STK2,124.45,195,,,
FC071,20240916,,545,452,,,312240,,8851907110154,สมุดโน้ตสันลวด B5 70แกรม คละสี(150แผ่น) ตราช้าง WHC-202,,,,,,,,132,79.77,2,2,0,0,0,Credit,STK2,159.54,264,,,
FC071,20240916,,545,452,,,312223,,8851907104825,สมุดโน้ตสันลวด B5 70แกรม ดำ (150แผ่น) ตราช้าง WHC102,,,,,,,,132,79.77,3,3,0,0,0,Credit,STK2,239.31,396,,,
FC071,20240916,,545,452,,,335348,,8851907134723,สมุดสันลวด B5 70แกรม(150แผ่น) เงิน ตราช้าง WHC501,,,,,,,,131,79.99,2,2,0,0,0,Credit,STK2,159.98,262,,,
FC071,20240916,,545,452,,,321714,,8851907134693,สมุดริมลวด ปกแข็ง B5 คละสี ตราช้าง WHC-301,,,,,,,,130,81.55,6,6,0,0,0,Credit,STK2,489.29999999999995,780,,,
FC071,20240916,,545,452,,,312348,,8851907112233,สมุดบันทึกมุมมันสันห่วง น้ำเงิน ตราช้าง WHC402,,,,,,,,125,84.33,3,3,0,0,0,Credit,STK2,252.99,375,,,
FC071,20240916,,545,452,,,312521,,8851907138134,สมุดบันทึกมุมมัน 70แกรม เทา(100แผ่น/เล่ม) ตราช้าง HC108,,,,,,,,115,75.75,8,8,0,0,0,Credit,STK2,606,920,,,
FC071,20240916,,545,452,,,312522,,8851907138110,สมุดบันทึกมุมมัน HC-106 70 แกรม ส้ม ตราช้าง 5/100,,,,,,,,115,75.75,3,3,0,0,0,Credit,STK2,227.25,345,,,
FC071,20240916,,545,452,,,312683,,8851907063603,สมุดบันทึกมุมมัน HC-101 70 แกรม ดำ ตราช้าง 5/100,,,,,,,,115,72.69,4,4,0,0,0,Credit,STK2,290.76,460,,,
FC071,20240916,,545,452,,,311818,,8851907066789,สมุดบันทึกมุมมัน HC-103 70 แกรม แดง ตราช้าง 5/100,,,,,,,,115,74.53,8,8,0,0,0,Credit,STK2,596.24,920,,,
FC071,20240916,,545,452,,,312677,,8851907066772,สมุดบันทึกมุมมัน HC-102 70 แกรม น้ำเงิน ตราช้าง 5/100,,,,,,,,115,75.75,2,2,0,0,0,Credit,STK2,151.5,230,,,
FC071,20240916,,545,452,,,311817,,8851907066796,สมุดบันทึกมุมมัน HC-104 70 แกรม เขียว ตราช้าง 5/100,,,,,,,,115,75.09,2,2,0,0,0,Credit,STK2,150.18,230,,,
FC071,20240916,,545,452,,,312246,,8851907134730,สมุดโน้ตสันลวด A5 70แกรม เงิน (150แผ่น) ตราช้าง WHC-502,,,,,,,,111,65.91,3,3,0,0,0,Credit,STK2,197.73,333,,,
FC071,20240916,,545,452,,,311785,,8851907075842,สมุดรายงาน A4 60แกรม 50แผ่น (แพ็ค3เล่ม) ตราช้าง P101A,,,,,,,,105,67.02,2,2,0,0,0,Credit,STK2,134.04,210,,,
FC071,20240916,,545,452,,,321713,,8851907134709,สมุดริมลวด ปกแข็ง A5 คละสี ตราช้าง WHC-302,,,,,,,,101,62.89,6,6,0,0,0,Credit,STK2,377.34000000000003,606,,,
FC071,20240916,,545,452,,,320486,,8851907221539,สมุดบันทึกมุมมัน 70 แกรม 5/100 น้ำเงิน ตราช้าง HR102R,,,,,,,,98,62.78,3,3,0,0,0,Credit,STK2,188.34,294,,,
FC071,20240916,,545,452,,,312228,,8851907109776,สมุดโน้ตสันลวด A5 70แกรม คละสี (150แผ่น) ตราช้าง WP-101,,,,,,,,95,59.46,2,2,0,0,0,Credit,STK2,118.92,190,,,
FC071,20240916,,545,452,,,312229,,8851907118280,สมุดโน้ตสันลวด A5 70แกรม คละสี (150แผ่น) ตราช้าง WP-102,,,,,,,,95,59.46,3,3,0,0,0,Credit,STK2,178.38,285,,,
FC071,20240916,,545,452,,,312242,,8851907123024,สมุดโน้ตสันลวด A5 70แกรม คละสี (150แผ่น) ตราช้าง WP-103,,,,,,,,95,59.47,1,1,0,0,0,Credit,STK2,59.47,95,,,
FC071,20240916,,545,452,,,312352,,8851907139728,สมุดโน้ตสันลวด B5 (100 แผ่น/เล่ม) ตราช้าง ECO-Wise,,,,,,,,92,56.99,2,2,0,0,0,Credit,STK2,113.98,184,,,
FC071,20240916,,545,452,,,312351,,8851907139735,สมุดโน้ตสันลวด A5 (100 แผ่น/เล่ม) ตราช้าง ECO-Wise,,,,,,,,75,44.18,2,2,0,0,0,Credit,STK2,88.36,150,,,
FC071,20240916,,545,452,,,312011,,8851907080679,สมุดฉีก A4 70 แกรม (100 แผ่น/เล่ม) ตราช้าง PEZ-101,,,,,,,,70,47.52,2,0,-2,-140,-95.04,Credit,STK2,0,0,,,
FC071,20240916,,545,457,,,454208,,8851907080679,แถม-สมุดฉีก A4 70แกรม (100แผ่น) ตราช้าง PEZ-101,,,,,,,,69,69,0,1,1,69,69,Credit,STK2,69,69,,,
FC071,20240916,,545,452,,,312212,,8851907093716,สมุดสันลวด B5 เขียว ตราช้าง WPPG-444,,,,,,,,66,41.28,5,5,0,0,0,Credit,STK2,206.4,330,,,
FC071,20240916,,545,452,,,312235,,8851907093709,สมุดสันลวด B5 ชมพู ตราช้าง WPPY-444,,,,,,,,66,40.73,3,3,0,0,0,Credit,STK2,122.19,198,,,
FC071,20240916,,545,452,,,312236,,8851907102913,สมุดโน้ตสันลวด B5 70แกรม เทา ตราช้าง W-003GY,,,,,,,,63,36.82,3,3,0,0,0,Credit,STK2,110.46000000000001,189,,,
FC071,20240916,,545,452,,,312233,,8851907102906,สมุดโน้ตสันลวด B5 70แกรม น้ำเงิน ตราช้าง W-001B,,,,,,,,63,36.84,3,3,0,0,0,Credit,STK2,110.52000000000001,189,,,
FC071,20240916,,545,452,,,320482,,8851907221621,สมุดฉีก A4 70 แกรม น้ำเงิน 100 แผ่น ตราช้าง PEZ-101R,,,,,,,,60,39.65,2,2,0,0,0,Credit,STK2,79.3,120,,,
